clip_id,frame,track_id,x1,y1,x2,y2,confianza,confirmado,reid_sim,track_id_bytetrack
retail_iprox_tienda,1024,9,195.8,158.2,268.5,313.2,0.4422,1,,282
retail_iprox_tienda,1024,15,194.6,89.4,257.5,189.0,0.4386,1,,278
retail_iprox_tienda,1025,3,89.4,313.0,303.1,699.9,0.8661,1,,202
retail_iprox_tienda,1025,14,728.4,209.3,944.0,605.0,0.8933,1,,231
retail_iprox_tienda,1025,7,250.6,43.1,356.8,328.6,0.7717,1,,224
retail_iprox_tienda,1025,2,48.0,136.1,117.7,328.5,0.6565,1,,239
retail_iprox_tienda,1025,1,774.9,129.4,846.5,271.3,0.5886,1,,262
retail_iprox_tienda,1025,5,310.5,272.0,464.2,541.5,0.5631,1,,277
retail_iprox_tienda,1025,9,196.8,158.8,268.3,307.7,0.431,1,,282
retail_iprox_tienda,1025,15,195.0,89.0,260.1,192.7,0.4074,1,,278
retail_iprox_tienda,1025,10,476.9,7.7,555.5,189.9,0.3804,1,,263
retail_iprox_tienda,1026,3,88.0,312.3,303.6,699.8,0.8829,1,,202
retail_iprox_tienda,1026,14,724.5,208.0,942.6,604.7,0.8969,1,,231
retail_iprox_tienda,1026,7,252.5,41.4,357.8,325.1,0.7788,1,,224
retail_iprox_tienda,1026,2,48.9,135.7,117.8,326.1,0.7013,1,,239
retail_iprox_tienda,1026,1,775.2,129.4,846.5,271.0,0.6209,1,,262
retail_iprox_tienda,1026,5,313.1,269.8,464.2,532.5,0.5826,1,,277
retail_iprox_tienda,1026,15,195.7,88.1,262.2,195.0,0.3967,1,,278
retail_iprox_tienda,1027,3,86.2,311.6,303.5,699.0,0.8728,1,,202
retail_iprox_tienda,1027,14,717.4,205.5,937.2,605.2,0.9084,1,,231
retail_iprox_tienda,1027,7,251.9,41.7,357.5,325.9,0.6936,1,,224
retail_iprox_tienda,1027,2,49.1,135.1,117.5,324.0,0.717,1,,239
retail_iprox_tienda,1027,1,775.0,129.6,845.8,269.9,0.3712,1,,262
retail_iprox_tienda,1027,5,309.1,260.9,473.6,545.0,0.6924,1,,277
retail_iprox_tienda,1027,10,473.1,6.1,551.6,189.1,0.3887,1,,263
retail_iprox_tienda,1028,3,85.4,311.3,304.0,698.2,0.8865,1,,202
retail_iprox_tienda,1028,14,711.7,202.9,932.3,605.3,0.9032,1,,231
retail_iprox_tienda,1028,7,249.2,41.6,355.4,326.6,0.6334,1,,224
retail_iprox_tienda,1028,2,49.3,134.8,117.2,322.6,0.7061,1,,239
retail_iprox_tienda,1028,1,774.4,129.8,845.7,270.9,0.6095,1,,262
retail_iprox_tienda,1028,5,305.5,254.8,474.9,546.6,0.6584,1,,277
retail_iprox_tienda,1028,10,471.9,4.7,551.0,189.8,0.407,1,,263
retail_iprox_tienda,1028,18,683.3,73.6,753.4,254.6,0.5226,1,,267
retail_iprox_tienda,1029,3,85.4,311.5,304.3,696.0,0.8719,1,,202
retail_iprox_tienda,1029,14,707.7,202.7,927.4,605.5,0.8879,1,,231
retail_iprox_tienda,1029,7,243.8,41.6,351.1,326.9,0.6144,1,,224
retail_iprox_tienda,1029,2,49.5,134.3,117.4,322.3,0.7216,1,,239
retail_iprox_tienda,1029,1,774.4,130.1,845.4,270.6,0.5837,1,,262
retail_iprox_tienda,1029,5,306.4,249.1,479.3,546.0,0.7359,1,,277
retail_iprox_tienda,1029,10,472.1,4.3,551.3,189.9,0.4858,1,,263
retail_iprox_tienda,1030,3,85.5,312.5,303.8,693.2,0.8597,1,,202
retail_iprox_tienda,1030,14,694.9,184.1,918.9,603.3,0.8366,1,,231
retail_iprox_tienda,1030,7,232.3,41.4,343.2,328.2,0.6851,1,,224
retail_iprox_tienda,1030,2,49.3,133.7,117.6,322.0,0.7506,1,,239
retail_iprox_tienda,1030,5,303.3,245.4,479.2,548.8,0.7958,1,,277
retail_iprox_tienda,1030,10,474.8,4.8,553.6,190.2,0.555,1,,263
retail_iprox_tienda,1031,3,85.3,313.4,303.9,692.2,0.8503,1,,202
retail_iprox_tienda,1031,14,690.6,190.3,906.4,599.8,0.8555,1,,231
retail_iprox_tienda,1031,7,233.6,42.0,345.6,328.5,0.6904,1,,224
retail_iprox_tienda,1031,2,49.8,131.9,118.9,321.4,0.7426,1,,239
retail_iprox_tienda,1031,5,300.5,244.1,474.8,547.0,0.7928,1,,277
retail_iprox_tienda,1031,10,477.3,4.2,556.5,190.3,0.5307,1,,263
retail_iprox_tienda,1032,3,85.1,313.4,305.0,692.0,0.8553,1,,202
retail_iprox_tienda,1032,14,681.4,186.9,893.5,598.2,0.8648,1,,231
retail_iprox_tienda,1032,7,227.1,42.4,342.2,330.2,0.6907,1,,224
retail_iprox_tienda,1032,2,49.3,130.8,119.0,321.2,0.7538,1,,239
retail_iprox_tienda,1032,5,298.7,243.1,473.4,550.0,0.7297,1,,277
retail_iprox_tienda,1032,10,479.8,3.7,559.0,190.1,0.4514,1,,263
retail_iprox_tienda,1032,15,198.5,80.8,263.3,185.1,0.4202,1,,278
retail_iprox_tienda,1032,1,785.5,130.2,839.1,230.9,0.3738,1,,262
retail_iprox_tienda,1033,3,84.6,314.7,305.1,692.4,0.842,1,,202
retail_iprox_tienda,1033,14,677.1,193.8,881.2,597.1,0.8819,1,,231
retail_iprox_tienda,1033,7,229.6,43.0,345.4,330.5,0.67,1,,224
retail_iprox_tienda,1033,2,49.5,130.3,120.1,321.8,0.7501,1,,239
retail_iprox_tienda,1033,5,302.6,243.1,470.3,539.8,0.6248,1,,277
retail_iprox_tienda,1033,10,491.5,1.9,557.9,153.3,0.4019,1,,263
retail_iprox_tienda,1033,1,785.1,129.4,840.5,230.7,0.445,1,,262
retail_iprox_tienda,1034,3,85.5,316.6,305.9,692.5,0.8383,1,,202
retail_iprox_tienda,1034,14,670.6,193.7,870.1,595.6,0.8698,1,,231
retail_iprox_tienda,1034,7,225.2,44.0,346.4,341.7,0.7249,1,,224
retail_iprox_tienda,1034,2,49.9,129.7,122.3,324.3,0.7188,1,,239
retail_iprox_tienda,1034,5,311.6,245.7,467.9,521.8,0.8057,1,,277
retail_iprox_tienda,1034,10,499.3,3.6,559.5,137.5,0.3529,1,,263
retail_iprox_tienda,1034,1,783.1,129.4,845.0,242.7,0.4563,1,,262
retail_iprox_tienda,1034,15,191.5,72.7,262.3,186.9,0.4165,1,,278
retail_iprox_tienda,1035,3,85.8,317.0,307.0,693.1,0.8555,1,,202
retail_iprox_tienda,1035,14,669.5,193.2,866.2,596.0,0.8621,1,,231
retail_iprox_tienda,1035,7,222.1,43.9,347.5,350.1,0.6516,1,,224
retail_iprox_tienda,1035,2,50.4,128.5,124.2,324.8,0.7278,1,,239
retail_iprox_tienda,1035,5,312.9,246.5,470.8,527.0,0.6979,1,,277
retail_iprox_tienda,1035,10,501.5,5.2,561.1,135.9,0.43,1,,263
retail_iprox_tienda,1035,1,781.0,129.4,847.6,252.1,0.3854,1,,262
retail_iprox_tienda,1035,15,192.6,76.0,260.5,184.7,0.4607,1,,278
retail_iprox_tienda,1036,3,87.0,314.8,308.6,691.1,0.8757,1,,202
retail_iprox_tienda,1036,14,667.2,190.7,861.7,596.0,0.8614,1,,231
retail_iprox_tienda,1036,7,221.6,44.8,345.2,341.8,0.7008,1,,224
retail_iprox_tienda,1036,2,47.6,128.2,122.7,328.7,0.7146,1,,239
retail_iprox_tienda,1036,5,319.8,247.4,469.9,510.3,0.7838,1,,277
retail_iprox_tienda,1036,1,780.0,129.0,848.7,256.9,0.4189,1,,262
retail_iprox_tienda,1036,15,195.1,82.0,259.6,184.1,0.4278,1,,278
retail_iprox_tienda,1036,18,681.1,71.6,747.4,243.8,0.4555,1,,267
retail_iprox_tienda,1037,3,88.0,314.1,309.1,689.1,0.8686,1,,202
retail_iprox_tienda,1037,14,665.2,188.9,857.2,594.9,0.8493,1,,231
retail_iprox_tienda,1037,7,220.9,45.6,344.5,336.7,0.6708,1,,224
retail_iprox_tienda,1037,2,46.5,128.5,122.6,332.7,0.6525,1,,239
retail_iprox_tienda,1037,5,319.8,247.3,470.6,509.5,0.7508,1,,277
retail_iprox_tienda,1038,3,89.1,314.9,310.3,690.0,0.9022,1,,202
retail_iprox_tienda,1038,14,657.2,180.9,848.0,593.6,0.8342,1,,231
retail_iprox_tienda,1038,7,219.3,43.9,345.1,334.8,0.6427,1,,224
retail_iprox_tienda,1038,2,45.5,128.9,122.9,337.9,0.6778,1,,239
retail_iprox_tienda,1038,5,315.0,249.3,466.9,511.9,0.6106,1,,277
retail_iprox_tienda,1039,3,89.7,315.0,311.1,690.8,0.894,1,,202
retail_iprox_tienda,1039,14,652.8,177.9,838.9,590.8,0.8477,1,,231
retail_iprox_tienda,1039,7,218.4,42.7,346.0,332.9,0.63,1,,224
retail_iprox_tienda,1039,2,44.8,129.4,124.7,346.6,0.6533,1,,239
retail_iprox_tienda,1039,5,314.6,251.9,469.1,515.7,0.7327,1,,277
retail_iprox_tienda,1039,1,779.6,128.9,851.4,265.0,0.4206,1,,262
retail_iprox_tienda,1040,3,91.4,317.7,311.1,690.7,0.8986,1,,202
retail_iprox_tienda,1040,14,650.6,174.0,830.5,581.8,0.8388,1,,231
retail_iprox_tienda,1040,7,221.2,40.4,350.2,332.2,0.5358,1,,224
retail_iprox_tienda,1040,2,45.3,129.1,130.2,361.3,0.6373,1,,239
retail_iprox_tienda,1040,5,313.6,263.3,457.8,506.8,0.5664,1,,277
retail_iprox_tienda,1040,1,779.7,129.1,850.8,266.2,0.5077,1,,262
retail_iprox_tienda,1041,3,93.1,319.6,311.6,690.8,0.8928,1,,202
retail_iprox_tienda,1041,14,650.8,169.9,825.5,570.1,0.8309,1,,231
retail_iprox_tienda,1041,7,222.1,40.1,352.3,332.6,0.5756,1,,224
retail_iprox_tienda,1041,2,46.8,128.5,135.6,372.0,0.6102,1,,239
retail_iprox_tienda,1041,5,316.8,272.0,455.8,502.3,0.641,1,,277
retail_iprox_tienda,1041,1,778.4,128.0,850.2,268.6,0.532,1,,262
retail_iprox_tienda,1041,10,493.2,2.9,575.1,188.8,0.4503,1,,263
retail_iprox_tienda,1042,3,94.0,320.3,311.8,690.7,0.8827,1,,202
retail_iprox_tienda,1042,14,648.5,167.9,819.9,564.3,0.8088,1,,231
retail_iprox_tienda,1042,7,225.4,40.3,355.9,333.5,0.5792,1,,224
retail_iprox_tienda,1042,2,48.1,128.4,138.4,377.0,0.5947,1,,239
retail_iprox_tienda,1042,5,318.5,279.0,451.9,495.1,0.641,1,,277
retail_iprox_tienda,1042,1,778.0,127.8,849.5,269.3,0.6202,1,,262
retail_iprox_tienda,1042,10,498.6,2.3,568.9,159.9,0.3891,1,,263
retail_iprox_tienda,1043,3,96.7,319.9,312.9,688.5,0.8802,1,,202
retail_iprox_tienda,1043,14,649.5,166.7,820.7,556.1,0.7196,1,,231
retail_iprox_tienda,1043,7,225.5,40.3,358.1,339.4,0.5443,1,,224
retail_iprox_tienda,1043,2,53.7,136.2,142.7,381.7,0.5435,1,,239
retail_iprox_tienda,1043,5,312.9,289.7,453.6,516.7,0.5167,1,,277
retail_iprox_tienda,1043,1,776.0,129.2,846.8,270.0,0.672,1,,262
retail_iprox_tienda,1044,3,98.1,320.9,313.9,690.0,0.8784,1,,202
retail_iprox_tienda,1044,14,630.4,166.4,796.8,551.5,0.7908,1,,231
retail_iprox_tienda,1044,7,225.9,41.6,359.1,342.8,0.5384,1,,224
retail_iprox_tienda,1044,2,56.7,140.4,144.4,382.6,0.6308,1,,239
retail_iprox_tienda,1044,5,312.9,293.6,452.5,516.8,0.5693,1,,277
retail_iprox_tienda,1044,1,775.6,129.9,845.8,269.9,0.6591,1,,262
retail_iprox_tienda,1044,10,493.9,2.7,572.9,185.1,0.3773,1,,263
retail_iprox_tienda,1045,3,100.0,322.9,314.3,690.5,0.8699,1,,202
retail_iprox_tienda,1045,14,614.4,162.2,779.4,550.2,0.8248,1,,231
retail_iprox_tienda,1045,7,225.9,40.1,361.9,351.6,0.6949,1,,224
retail_iprox_tienda,1045,2,58.9,143.1,144.7,380.1,0.6732,1,,239
retail_iprox_tienda,1045,5,313.0,295.7,454.3,520.4,0.4975,1,,277
retail_iprox_tienda,1045,1,775.1,129.8,845.6,270.7,0.6868,1,,262
retail_iprox_tienda,1046,3,101.2,323.2,314.7,690.6,0.8766,1,,202
retail_iprox_tienda,1046,14,599.0,159.2,761.8,548.0,0.8541,1,,231
retail_iprox_tienda,1046,7,225.4,39.9,361.3,354.0,0.7204,1,,224
retail_iprox_tienda,1046,2,65.6,144.1,153.7,381.2,0.6925,1,,239
retail_iprox_tienda,1046,5,312.1,296.6,457.4,527.4,0.4301,1,,277
retail_iprox_tienda,1046,1,774.9,130.3,845.2,270.8,0.6795,1,,262
retail_iprox_tienda,1046,10,502.2,3.7,565.0,145.8,0.532,1,,263
retail_iprox_tienda,1047,3,101.7,322.6,315.2,691.6,0.8687,1,,202
retail_iprox_tienda,1047,14,593.0,158.0,753.0,544.9,0.8369,1,,231
retail_iprox_tienda,1047,7,224.9,40.5,360.1,355.4,0.7052,1,,224
retail_iprox_tienda,1047,2,65.8,144.1,155.2,381.9,0.7459,1,,239
retail_iprox_tienda,1047,5,307.4,297.3,462.9,545.6,0.5778,1,,277
retail_iprox_tienda,1047,1,775.1,130.4,845.1,270.7,0.6482,1,,262
retail_iprox_tienda,1047,10,504.2,3.7,563.2,135.1,0.5355,1,,263
retail_iprox_tienda,1047,15,193.0,86.4,254.0,181.8,0.3923,1,,278
retail_iprox_tienda,1048,3,102.7,321.8,316.0,691.4,0.8645,1,,202
retail_iprox_tienda,1048,14,588.1,157.7,745.1,540.4,0.8089,1,,231
retail_iprox_tienda,1048,7,225.3,42.7,356.3,348.4,0.7015,1,,224
retail_iprox_tienda,1048,2,71.9,144.2,162.8,377.7,0.7213,1,,239
retail_iprox_tienda,1048,5,314.4,296.9,454.5,516.1,0.46,1,,277
retail_iprox_tienda,1048,1,775.1,130.4,844.9,270.4,0.6348,1,,262
retail_iprox_tienda,1048,10,505.5,4.1,562.8,130.3,0.4368,1,,263
retail_iprox_tienda,1048,15,192.1,86.3,255.5,185.6,0.3702,1,,278
retail_iprox_tienda,1049,3,104.8,320.3,316.8,688.8,0.855,1,,202
retail_iprox_tienda,1049,14,582.3,158.1,736.3,538.1,0.8434,1,,231
retail_iprox_tienda,1049,7,233.0,44.2,359.5,343.7,0.6723,1,,224
retail_iprox_tienda,1049,2,71.5,144.3,163.9,379.6,0.7418,1,,239
retail_iprox_tienda,1049,5,315.6,296.9,452.2,507.1,0.4272,1,,277
retail_iprox_tienda,1049,1,774.8,130.3,844.5,270.4,0.6531,1,,262
retail_iprox_tienda,1049,10,505.6,3.5,564.0,131.2,0.5049,1,,263
retail_iprox_tienda,1050,3,104.3,318.3,316.3,688.1,0.8764,1,,202
retail_iprox_tienda,1050,14,572.5,156.7,723.6,534.0,0.8162,1,,231
retail_iprox_tienda,1050,7,239.0,44.5,360.5,336.8,0.6145,1,,224
retail_iprox_tienda,1050,2,72.7,145.1,165.0,376.5,0.7253,1,,239
retail_iprox_tienda,1050,5,307.2,297.8,457.5,528.9,0.5074,1,,277
retail_iprox_tienda,1050,1,774.7,130.0,844.4,270.7,0.6845,1,,262
retail_iprox_tienda,1050,10,506.4,3.1,563.6,127.8,0.5131,1,,263
retail_iprox_tienda,1050,15,192.5,85.9,255.4,183.4,0.3927,1,,278
retail_iprox_tienda,1051,3,104.3,316.5,316.2,687.3,0.884,1,,202
retail_iprox_tienda,1051,14,565.4,142.8,720.8,535.6,0.686,1,,231
retail_iprox_tienda,1051,7,244.1,44.1,362.4,332.6,0.5899,1,,224
retail_iprox_tienda,1051,2,72.3,145.6,164.6,373.8,0.6906,1,,239
retail_iprox_tienda,1051,5,301.6,296.7,457.5,536.3,0.4777,1,,277
retail_iprox_tienda,1051,1,774.6,129.9,844.3,270.9,0.6668,1,,262
retail_iprox_tienda,1051,10,506.1,3.0,563.3,126.9,0.4953,1,,263
retail_iprox_tienda,1051,15,192.5,86.4,256.7,186.0,0.3649,1,,278
retail_iprox_tienda,1052,3,103.0,313.2,315.9,687.1,0.8726,1,,202
retail_iprox_tienda,1052,14,556.6,137.3,711.0,534.7,0.66,1,,231
retail_iprox_tienda,1052,7,245.7,42.6,360.8,327.7,0.6584,1,,224
retail_iprox_tienda,1052,2,73.4,145.4,164.3,366.1,0.6737,1,,239
retail_iprox_tienda,1052,5,299.4,293.2,457.4,535.2,0.3673,1,,277
retail_iprox_tienda,1052,1,774.8,129.9,844.2,270.6,0.6628,1,,262
retail_iprox_tienda,1052,15,193.3,86.0,256.2,182.8,0.369,1,,278
retail_iprox_tienda,1053,3,102.1,311.5,315.4,686.9,0.8637,1,,202
retail_iprox_tienda,1053,14,555.7,137.7,687.4,467.9,0.621,1,,231
retail_iprox_tienda,1053,7,247.2,41.2,359.8,323.5,0.675,1,,224
retail_iprox_tienda,1053,2,73.8,145.3,164.4,361.4,0.6594,1,,239
retail_iprox_tienda,1053,5,300.4,289.4,456.2,525.6,0.3827,1,,277
retail_iprox_tienda,1053,1,774.8,129.8,844.1,270.5,0.6653,1,,262
retail_iprox_tienda,1053,15,193.4,86.0,257.1,183.3,0.3599,1,,278
retail_iprox_tienda,1054,3,101.6,309.7,315.5,687.1,0.8626,1,,202
retail_iprox_tienda,1054,14,540.6,137.6,687.2,506.5,0.6764,1,,231
retail_iprox_tienda,1054,7,247.9,40.8,358.7,321.4,0.6744,1,,224
retail_iprox_tienda,1054,2,73.8,145.7,165.6,361.6,0.6375,1,,239
retail_iprox_tienda,1054,5,298.3,283.4,459.3,525.7,0.4712,1,,277
retail_iprox_tienda,1054,1,774.9,129.8,844.0,270.5,0.6553,1,,262
retail_iprox_tienda,1055,3,100.2,307.2,315.2,687.4,0.8707,1,,202
retail_iprox_tienda,1055,14,534.9,135.0,682.7,506.7,0.6569,1,,231
retail_iprox_tienda,1055,7,248.5,38.8,358.1,318.6,0.7099,1,,224
retail_iprox_tienda,1055,2,75.9,146.2,163.9,347.8,0.6269,1,,239
retail_iprox_tienda,1055,1,774.9,129.8,843.9,270.4,0.6478,1,,262
retail_iprox_tienda,1055,18,316.3,35.7,372.2,219.8,0.4289,1,0.6313,285
retail_iprox_tienda,1056,3,99.5,305.8,315.0,687.7,0.8693,1,,202
retail_iprox_tienda,1056,14,542.5,131.7,671.2,446.5,0.5751,1,,231
retail_iprox_tienda,1056,7,249.0,37.8,357.8,317.6,0.709,1,,224
retail_iprox_tienda,1056,2,77.4,146.5,163.5,338.9,0.5826,1,,239
retail_iprox_tienda,1056,1,774.9,129.7,843.8,270.3,0.6355,1,,262
retail_iprox_tienda,1056,18,319.2,34.6,375.1,218.5,0.4643,1,,285
retail_iprox_tienda,1056,5,294.5,273.8,466.0,530.6,0.4763,1,,277
retail_iprox_tienda,1057,3,98.4,305.5,314.0,688.1,0.8576,1,,202
retail_iprox_tienda,1057,14,547.9,126.1,667.5,413.4,0.5987,1,,231
retail_iprox_tienda,1057,7,248.2,37.2,358.0,321.3,0.7207,1,,224
retail_iprox_tienda,1057,2,75.5,146.6,160.1,332.8,0.5936,1,,239
retail_iprox_tienda,1057,1,775.2,129.6,843.9,270.0,0.6325,1,,262
retail_iprox_tienda,1057,18,322.5,34.3,378.4,217.6,0.4653,1,,285
retail_iprox_tienda,1058,3,97.8,304.8,313.7,688.2,0.8575,1,,202
retail_iprox_tienda,1058,14,542.2,119.7,656.9,393.1,0.5233,1,,231
retail_iprox_tienda,1058,7,248.4,36.2,360.1,327.1,0.7329,1,,224
retail_iprox_tienda,1058,2,71.6,146.0,155.2,329.1,0.5646,1,,239
retail_iprox_tienda,1058,1,775.2,129.6,843.8,269.9,0.6508,1,,262
retail_iprox_tienda,1058,18,324.8,35.2,379.0,212.4,0.6227,1,,285
retail_iprox_tienda,1058,5,297.1,265.5,476.8,536.3,0.4653,1,,277
retail_iprox_tienda,1059,3,97.5,304.2,313.7,688.2,0.8563,1,,202
retail_iprox_tienda,1059,14,534.4,119.1,648.1,387.5,0.5609,1,,231
retail_iprox_tienda,1059,7,249.4,36.1,361.4,329.4,0.7213,1,,224
retail_iprox_tienda,1059,2,68.0,145.8,150.7,327.2,0.4814,1,,239
retail_iprox_tienda,1059,1,775.4,129.8,843.8,269.8,0.6436,1,,262
retail_iprox_tienda,1059,18,328.1,37.1,382.3,212.4,0.5696,1,,285
retail_iprox_tienda,1060,3,97.3,303.7,314.4,688.8,0.8857,1,,202
retail_iprox_tienda,1060,14,532.4,117.2,648.1,389.3,0.5836,1,,231
retail_iprox_tienda,1060,7,249.5,37.8,361.0,331.4,0.7115,1,,224
retail_iprox_tienda,1060,2,67.2,145.4,149.2,324.4,0.6171,1,,239
retail_iprox_tienda,1060,1,775.3,129.4,843.9,269.8,0.6391,1,,262
retail_iprox_tienda,1060,18,329.0,38.1,383.8,214.1,0.601,1,,285
retail_iprox_tienda,1061,3,97.1,304.2,314.9,689.7,0.8903,1,,202
retail_iprox_tienda,1061,14,528.6,115.6,641.7,380.8,0.4795,1,,231
retail_iprox_tienda,1061,7,249.6,40.8,361.2,336.0,0.7188,1,,224
retail_iprox_tienda,1061,2,67.1,145.3,148.2,320.9,0.6396,1,,239
retail_iprox_tienda,1061,1,775.4,129.3,843.9,269.8,0.6142,1,,262
retail_iprox_tienda,1061,18,334.1,37.2,378.5,175.5,0.6081,1,,285
retail_iprox_tienda,1061,5,316.0,261.4,441.6,448.8,0.5502,1,,277
retail_iprox_tienda,1062,3,95.3,304.7,315.8,694.8,0.8743,1,,202
retail_iprox_tienda,1062,14,522.0,112.7,634.1,375.4,0.7226,1,,231
retail_iprox_tienda,1062,7,250.1,39.5,363.7,340.0,0.7312,1,,224
retail_iprox_tienda,1062,2,66.1,145.3,146.2,317.9,0.5894,1,,239
retail_iprox_tienda,1062,1,775.3,129.4,843.9,269.9,0.6198,1,,262
retail_iprox_tienda,1062,6,623.4,621.5,758.2,718.3,0.4032,1,0.5376,287
retail_iprox_tienda,1062,18,328.7,37.8,389.2,219.6,0.3977,1,0.6206,288
retail_iprox_tienda,1062,5,318.7,260.7,452.8,460.2,0.4926,1,,277
retail_iprox_tienda,1063,3,94.8,305.7,316.3,697.0,0.8524,1,,202
retail_iprox_tienda,1063,14,507.1,98.1,622.1,366.6,0.761,1,,231
retail_iprox_tienda,1063,7,248.9,40.5,362.3,343.6,0.651,1,,224
retail_iprox_tienda,1063,2,65.5,146.0,145.1,316.6,0.5573,1,,239
retail_iprox_tienda,1063,1,775.3,129.4,843.8,269.9,0.5972,1,,262
retail_iprox_tienda,1063,6,607.3,614.7,750.7,718.0,0.4729,1,,287
retail_iprox_tienda,1063,5,324.7,261.0,490.6,505.5,0.44,1,,277
retail_iprox_tienda,1063,18,342.6,34.8,385.0,163.9,0.3647,1,,285
retail_iprox_tienda,1064,3,94.5,305.3,316.7,697.8,0.868,1,,202
retail_iprox_tienda,1064,14,495.6,102.6,609.5,365.1,0.7267,1,,231
retail_iprox_tienda,1064,7,250.0,39.4,364.4,349.7,0.6392,1,,224
retail_iprox_tienda,1064,2,64.4,146.9,143.3,314.8,0.5804,1,,239
retail_iprox_tienda,1064,1,775.3,129.4,843.8,270.0,0.5816,1,,262
retail_iprox_tienda,1064,6,591.8,608.6,742.6,717.8,0.4447,1,,287
retail_iprox_tienda,1064,5,327.6,260.9,506.3,521.9,0.5585,1,,277
retail_iprox_tienda,1064,18,349.2,34.1,393.4,164.7,0.5527,1,,285
retail_iprox_tienda,1065,3,94.5,306.6,316.5,698.5,0.8719,1,,202
retail_iprox_tienda,1065,14,477.4,90.2,595.8,363.8,0.4341,1,,231
retail_iprox_tienda,1065,7,258.0,53.7,368.5,354.1,0.5811,1,,224
retail_iprox_tienda,1065,2,62.7,147.4,141.7,315.0,0.5538,1,,239
retail_iprox_tienda,1065,1,775.3,129.5,843.7,270.0,0.5939,1,,262
retail_iprox_tienda,1065,6,566.7,599.6,727.5,717.3,0.445,1,,287
retail_iprox_tienda,1065,5,328.4,260.1,511.5,531.2,0.5918,1,,277
retail_iprox_tienda,1065,15,182.4,86.1,274.2,235.1,0.452,1,,278
retail_iprox_tienda,1066,3,94.6,307.3,316.4,698.5,0.8755,1,,202
retail_iprox_tienda,1066,14,464.0,85.3,583.3,363.3,0.6008,1,,231
retail_iprox_tienda,1066,7,262.2,63.6,369.8,355.6,0.5971,1,,224
retail_iprox_tienda,1066,2,61.4,147.0,140.6,314.7,0.5501,1,,239
retail_iprox_tienda,1066,1,775.4,129.6,843.6,269.9,0.5926,1,,262
retail_iprox_tienda,1066,5,324.2,257.4,510.6,536.9,0.7099,1,,277
retail_iprox_tienda,1066,18,360.7,33.4,405.0,159.7,0.3787,1,,285
retail_iprox_tienda,1067,3,94.4,306.8,316.4,698.0,0.8707,1,,202
retail_iprox_tienda,1067,14,452.3,80.2,574.1,368.1,0.5487,1,,231
retail_iprox_tienda,1067,7,265.6,64.3,373.0,356.9,0.6452,1,,224
retail_iprox_tienda,1067,2,60.2,146.6,139.4,314.6,0.5455,1,,239
retail_iprox_tienda,1067,1,775.5,129.7,843.6,269.9,0.6121,1,,262
retail_iprox_tienda,1067,5,320.5,255.3,514.8,550.4,0.75,1,,277
retail_iprox_tienda,1067,6,538.2,584.2,718.8,716.7,0.6302,1,,287
retail_iprox_tienda,1068,3,94.1,305.9,316.3,697.6,0.8765,1,,202
retail_iprox_tienda,1068,14,443.3,74.1,567.0,370.5,0.609,1,,231
retail_iprox_tienda,1068,7,271.9,66.3,374.4,344.0,0.6217,1,,224
retail_iprox_tienda,1068,2,59.9,146.6,139.4,315.8,0.5761,1,,239
retail_iprox_tienda,1068,1,775.4,129.6,843.6,270.0,0.625,1,,262
retail_iprox_tienda,1068,5,321.4,253.1,519.7,556.5,0.6971,1,,277
retail_iprox_tienda,1068,6,510.4,569.8,709.2,716.1,0.6867,1,,287
retail_iprox_tienda,1069,3,93.9,305.8,316.2,697.4,0.8747,1,,202
retail_iprox_tienda,1069,14,435.8,67.0,561.4,371.6,0.5501,1,,231
retail_iprox_tienda,1069,7,276.1,61.0,378.2,335.7,0.6897,1,,224
retail_iprox_tienda,1069,2,60.2,145.5,140.4,316.3,0.5511,1,,239
retail_iprox_tienda,1069,1,775.5,129.6,843.6,269.9,0.6226,1,,262
retail_iprox_tienda,1069,5,318.6,250.3,517.3,558.5,0.752,1,,277
retail_iprox_tienda,1069,6,493.9,564.3,699.9,716.2,0.6609,1,,287
retail_iprox_tienda,1070,3,94.0,305.5,316.3,697.2,0.8784,1,,202
retail_iprox_tienda,1070,14,430.0,63.5,554.2,367.6,0.407,1,,231
retail_iprox_tienda,1070,7,281.5,60.3,378.5,318.9,0.7298,1,,224
retail_iprox_tienda,1070,2,59.7,144.7,140.1,316.8,0.5822,1,,239
retail_iprox_tienda,1070,1,775.3,129.6,843.4,270.0,0.629,1,,262
retail_iprox_tienda,1070,5,316.3,248.8,512.6,557.4,0.7893,1,,277
retail_iprox_tienda,1070,6,482.1,560.2,692.8,716.3,0.7096,1,,287
retail_iprox_tienda,1071,3,94.5,305.4,317.0,697.3,0.8724,1,,202
retail_iprox_tienda,1071,14,426.8,65.0,539.9,342.8,0.54,1,,231
retail_iprox_tienda,1071,7,284.0,59.2,378.1,307.7,0.7489,1,,224
retail_iprox_tienda,1071,2,58.9,144.3,140.4,319.8,0.5336,1,,239
retail_iprox_tienda,1071,1,775.7,129.7,843.7,270.0,0.624,1,,262
retail_iprox_tienda,1071,5,321.2,248.4,509.7,544.5,0.7904,1,,277
retail_iprox_tienda,1071,6,472.3,557.1,686.2,716.5,0.6975,1,,287
retail_iprox_tienda,1071,15,180.9,90.5,267.8,241.9,0.4716,1,,278
